bin,mean,std,count,sem,ci_lower,ci_upper
7740.0,30.0,4.242640687119285,2,3.0,24.12,35.88
7750.0,33.0,11.313708498984761,2,8.0,17.32,48.68
7760.0,35.0,2.8284271247461903,2,2.0,31.08,38.92
7770.0,32.0,2.8284271247461903,2,2.0,28.08,35.92
7780.0,39.0,25.45584412271571,2,18.0,3.719999999999999,74.28
7790.0,12.5,6.363961030678928,2,4.5,3.6799999999999997,21.32
7800.0,52.5,24.748737341529164,2,17.5,18.200000000000003,86.8
7810.0,35.0,5.656854249492381,2,4.0,27.16,42.84
7820.0,20.5,3.5355339059327378,2,2.5,15.6,25.4
7830.0,39.5,21.920310216782973,2,15.5,9.120000000000001,69.88
7840.0,45.0,11.313708498984761,2,8.0,29.32,60.68
7850.0,68.0,50.91168824543142,2,36.0,0.0,138.56
7860.0,46.0,19.79898987322333,2,14.0,18.560000000000002,73.44
7870.0,46.0,16.97056274847714,2,12.0,22.48,69.52
7880.0,44.0,2.8284271247461903,2,2.0,40.08,47.92
7890.0,45.5,16.263455967290593,2,11.5,22.96,68.03999999999999
7900.0,14.5,6.363961030678928,2,4.5,5.68,23.32
